Batch,Subject,PVC_Nr,Sow,Coder,Behavior,Recipient,n
5,15,9135,809,Sarah,Nose body,2,5
5,15,9135,809,Sarah,Nose body,4,1
5,15,9135,809,Sarah,Nose body,6,1
5,15,9135,809,Sarah,Nose front,1,1
5,15,9135,809,Sarah,Nose front,10,3
5,15,9135,809,Sarah,Nose front,11,3
5,15,9135,809,Sarah,Nose front,12,3
5,15,9135,809,Sarah,Nose front,14,2
5,15,9135,809,Sarah,Nose front,17,1
5,15,9135,809,Sarah,Nose front,18,2
5,15,9135,809,Sarah,Nose front,2,1
5,15,9135,809,Sarah,Nose front,3,1
5,15,9135,809,Sarah,Nose front,5,4
5,15,9135,809,Sarah,Nose front,7,1
5,15,9135,809,Sarah,Nose front,8,1
5,15,9135,809,Sarah,Nose front,9,1
5,15,9135,809,Sarah,Play,10,3
5,15,9135,809,Sarah,Play,11,1
5,15,9135,809,Sarah,Play,13,5
5,15,9135,809,Sarah,Play,14,1
5,15,9135,809,Sarah,Play,17,2
5,15,9135,809,Sarah,Play,1,4
5,15,9135,809,Sarah,Play,2,5
5,15,9135,809,Sarah,Play,3,1
5,15,9135,809,Sarah,Play,3,1
5,15,9135,809,Sarah,Play,5,5
5,15,9135,809,Sarah,Play,6,6
5,15,9135,809,Sarah,Play,7,1
5,16,9180,808,Sarah,Agonistic,10,1
5,16,9180,808,Sarah,Agonistic,11,1
5,16,9180,808,Sarah,Agonistic,17,1
5,16,9180,808,Sarah,Agonistic,4,1
5,16,9180,808,Sarah,Agonistic,5,1
5,16,9180,808,Sarah,Agonistic,6,1
5,16,9180,808,Sarah,Agonistic,7,2
5,16,9180,808,Sarah,Agonistic,9,2
5,16,9180,808,Sarah,Mount,12,3
5,16,9180,808,Sarah,Mount,13,1
5,16,9180,808,Sarah,Mount,14,1
5,16,9180,808,Sarah,Mount,15,1
5,16,9180,808,Sarah,Mount,17,1
5,16,9180,808,Sarah,Mount,4,1
5,16,9180,808,Sarah,Mount,5,3
5,16,9180,808,Sarah,Mount,7,1
5,16,9180,808,Sarah,Mount,9,2
5,16,9180,808,Sarah,Nose ano,2,1
5,16,9180,808,Sarah,Nose ano,6,2
5,16,9180,808,Sarah,Nose body,14,1
5,16,9180,808,Sarah,Nose body,6,1
5,16,9180,808,Sarah,Nose body,7,1
5,16,9180,808,Sarah,Nose body,8,1
5,16,9180,808,Sarah,Nose front,10,1
5,16,9180,808,Sarah,Nose front,12,1
5,16,9180,808,Sarah,Nose front,14,1
5,16,9180,808,Sarah,Nose front,18,1
5,16,9180,808,Sarah,Nose front,2,1
5,16,9180,808,Sarah,Nose front,4,2
5,16,9180,808,Sarah,Nose front,7,1
5,16,9180,808,Sarah,Nose front,8,1
5,16,9180,808,Sarah,Play,13,1
5,16,9180,808,Sarah,Play,3,1
5,16,9180,808,Sarah,Social resting,10,1
5,17,8557,776,Sarah,Agonistic,1,1
5,17,8557,776,Sarah,Agonistic,10,2
5,17,8557,776,Sarah,Agonistic,11,5
5,17,8557,776,Sarah,Agonistic,12,5
5,17,8557,776,Sarah,Agonistic,14,1
5,17,8557,776,Sarah,Agonistic,15,6
5,17,8557,776,Sarah,Agonistic,16,1
5,17,8557,776,Sarah,Agonistic,18,2
5,17,8557,776,Sarah,Agonistic,2,3
5,17,8557,776,Sarah,Agonistic,3,1
5,17,8557,776,Sarah,Agonistic,4,1
5,17,8557,776,Sarah,Agonistic,5,3
5,17,8557,776,Sarah,Agonistic,6,3
5,17,8557,776,Sarah,Agonistic,7,10
5,17,8557,776,Sarah,Agonistic,8,1
5,17,8557,776,Sarah,Agonistic,9,2
5,17,8557,776,Sarah,Mount,11,1
5,17,8557,776,Sarah,Mount,8,1
5,17,8557,776,Sarah,Nose ano,13,1
5,17,8557,776,Sarah,Nose ano,6,1
5,17,8557,776,Sarah,Nose body,3,1
5,17,8557,776,Sarah,Nose body,6,1
5,17,8557,776,Sarah,Nose front,1,4
5,17,8557,776,Sarah,Nose front,10,1
5,17,8557,776,Sarah,Nose front,11,2
5,17,8557,776,Sarah,Nose front,12,3
5,17,8557,776,Sarah,Nose front,13,1
5,17,8557,776,Sarah,Nose front,14,1
5,17,8557,776,Sarah,Nose front,15,1
5,17,8557,776,Sarah,Nose front,16,1
5,17,8557,776,Sarah,Nose front,2,1
5,17,8557,776,Sarah,Nose front,3,4
5,17,8557,776,Sarah,Play,12,2
5,17,8557,776,Sarah,Play,13,3
5,17,8557,776,Sarah,Play,14,1
5,17,8557,776,Sarah,Play,16,1
5,17,8557,776,Sarah,Play,18,2
5,17,8557,776,Sarah,Play,2,1
5,17,8557,776,Sarah,Play,4,1
5,17,8557,776,Sarah,Play,5,3
5,17,8557,776,Sarah,Play,8,3
5,17,8557,776,Sarah,Play,9,4
5,17,8557,776,Sarah,Social resting,6,1
5,18,9028,813,Sarah,Agonistic,1,3
5,18,9028,813,Sarah,Agonistic,10,1
5,18,9028,813,Sarah,Agonistic,12,3
5,18,9028,813,Sarah,Agonistic,14,2
5,18,9028,813,Sarah,Agonistic,15,2
5,18,9028,813,Sarah,Agonistic,17,2
5,18,9028,813,Sarah,Agonistic,2,2
5,18,9028,813,Sarah,Agonistic,3,1
5,18,9028,813,Sarah,Agonistic,4,2
5,18,9028,813,Sarah,Agonistic,5,1
5,18,9028,813,Sarah,Agonistic,7,1
5,18,9028,813,Sarah,Agonistic,8,8
5,18,9028,813,Sarah,Agonistic,9,3
5,18,9028,813,Sarah,Mount,15,1
5,18,9028,813,Sarah,Mount,8,5
5,18,9028,813,Sarah,Nose body,11,1
5,18,9028,813,Sarah,Nose body,2,2
5,18,9028,813,Sarah,Nose body,6,2
5,18,9028,813,Sarah,Nose front,1,1
5,18,9028,813,Sarah,Nose front,11,2
5,18,9028,813,Sarah,Nose front,13,2
5,18,9028,813,Sarah,Nose front,7,1
5,18,9028,813,Sarah,Play,10,1
5,18,9028,813,Sarah,Play,12,1
5,18,9028,813,Sarah,Play,13,2
5,18,9028,813,Sarah,Social resting,12,1
5,18,9028,813,Sarah,Social resting,14,1
5,18,9028,813,Sarah,Social resting,6,2
